game_key_suffix,season,game_date_et,away,home,away_final,home_final,close_total,close_home_spread,ml_away,ml_home,source_url
sbr:2017-18:2017-11-09:NOP:TOR,2017-18,2017-11-09,NOP,TOR,118,122,215.0,-5.0,180,-220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-09:OKC:DEN,2017-18,2017-11-09,OKC,DEN,94,102,215.5,2.0,-135,115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-09:PHI:SAC,2017-18,2017-11-09,PHI,SAC,108,109,208.0,6.5,-250,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:ATL:DET,2017-18,2017-11-10,ATL,DET,104,111,209.0,-7.5,260,-330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:BKN:POR,2017-18,2017-11-10,BKN,POR,101,97,218.0,-8.5,330,-430,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:CHA:BOS,2017-18,2017-11-10,CHA,BOS,87,90,205.0,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:IND:CHI,2017-18,2017-11-10,IND,CHI,105,87,202.0,3.0,-155,135,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:LAC:OKC,2017-18,2017-11-10,LAC,OKC,111,120,210.0,-5.5,190,-240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:MIA:UTA,2017-18,2017-11-10,MIA,UTA,84,74,194.0,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:MIL:SAS,2017-18,2017-11-10,MIL,SAS,94,87,204.5,-4.5,170,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-10:ORL:PHX,2017-18,2017-11-10,ORL,PHX,128,112,227.0,3.5,-170,145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:ATL:WAS,2017-18,2017-11-11,ATL,WAS,94,113,216.5,-10.0,400,-550,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:BKN:UTA,2017-18,2017-11-11,BKN,UTA,106,114,208.5,-7.0,240,-300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:CHI:SAS,2017-18,2017-11-11,CHI,SAS,94,133,189.5,-10.5,450,-650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:CLE:DAL,2017-18,2017-11-11,CLE,DAL,111,104,214.5,6.0,-250,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:LAC:NOP,2017-18,2017-11-11,LAC,NOP,103,111,218.0,-5.5,200,-250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:LAL:MIL,2017-18,2017-11-11,LAL,MIL,90,98,217.0,-6.5,210,-260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:MEM:HOU,2017-18,2017-11-11,MEM,HOU,96,111,210.0,-6.5,230,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:MIN:PHX,2017-18,2017-11-11,MIN,PHX,110,118,231.5,10.0,-550,400,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:ORL:DEN,2017-18,2017-11-11,ORL,DEN,107,125,216.5,-9.0,310,-410,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:PHI:GSW,2017-18,2017-11-11,PHI,GSW,114,135,230.5,-13.5,800,-1400,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-11:SAC:NYK,2017-18,2017-11-11,SAC,NYK,91,118,202.0,-6.5,215,-265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-12:DAL:OKC,2017-18,2017-11-12,DAL,OKC,99,112,203.0,-10.5,450,-650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-12:HOU:IND,2017-18,2017-11-12,HOU,IND,118,95,226.5,3.5,-180,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-12:MIA:DET,2017-18,2017-11-12,MIA,DET,103,112,201.0,-2.5,115,-135,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-12:TOR:BOS,2017-18,2017-11-12,TOR,BOS,94,95,201.5,3.5,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:ATL:NOP,2017-18,2017-11-13,ATL,NOP,105,106,217.0,-9.5,384,-500,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:CLE:NYK,2017-18,2017-11-13,CLE,NYK,104,101,221.0,5.0,-225,188,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:DEN:POR,2017-18,2017-11-13,DEN,POR,82,99,212.0,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:MEM:MIL,2017-18,2017-11-13,MEM,MIL,103,110,199.5,-4.0,151,-175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:MIN:UTA,2017-18,2017-11-13,MIN,UTA,109,98,210.0,3.0,-145,125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:ORL:GSW,2017-18,2017-11-13,ORL,GSW,100,110,223.5,-12.5,711,-1100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:PHI:LAC,2017-18,2017-11-13,PHI,LAC,109,105,224.0,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-13:SAC:WAS,2017-18,2017-11-13,SAC,WAS,92,110,208.0,-11.0,534,-750,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-14:BOS:BKN,2017-18,2017-11-14,BOS,BKN,109,102,209.5,6.5,-280,230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-14:SAS:DAL,2017-18,2017-11-14,SAS,DAL,97,91,200.0,6.0,-260,210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-14:TOR:HOU,2017-18,2017-11-14,TOR,HOU,129,113,218.5,-6.5,230,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:CHI:OKC,2017-18,2017-11-15,CHI,OKC,79,92,203.5,-13.0,750,-1200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:CLE:CHA,2017-18,2017-11-15,CLE,CHA,115,107,218.0,0.0,-110,-110,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:DET:MIL,2017-18,2017-11-15,DET,MIL,95,99,205.0,-5.0,160,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:IND:MEM,2017-18,2017-11-15,IND,MEM,116,113,203.0,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:ORL:POR,2017-18,2017-11-15,ORL,POR,94,99,213.5,-5.5,180,-220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:PHI:LAL,2017-18,2017-11-15,PHI,LAL,115,109,221.0,4.0,-170,145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:SAC:ATL,2017-18,2017-11-15,SAC,ATL,80,126,205.5,-4.5,170,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:SAS:MIN,2017-18,2017-11-15,SAS,MIN,86,98,208.5,-5.0,175,-210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:TOR:NOP,2017-18,2017-11-15,TOR,NOP,125,116,218.5,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:UTA:NYK,2017-18,2017-11-15,UTA,NYK,101,106,202.0,-3.5,145,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-15:WAS:MIA,2017-18,2017-11-15,WAS,MIA,102,93,211.0,-1.5,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-16:GSW:BOS,2017-18,2017-11-16,GSW,BOS,88,92,219.0,7.0,-310,250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-16:HOU:PHX,2017-18,2017-11-16,HOU,PHX,142,116,230.5,12.5,-1000,650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:CHA:CHI,2017-18,2017-11-17,CHA,CHI,120,123,198.5,6.5,-280,230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:DET:IND,2017-18,2017-11-17,DET,IND,100,107,211.5,-1.5,100,-120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:MIA:WAS,2017-18,2017-11-17,MIA,WAS,91,88,205.5,-5.0,160,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:MIN:DAL,2017-18,2017-11-17,MIN,DAL,111,87,212.0,6.0,-250,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:NOP:DEN,2017-18,2017-11-17,NOP,DEN,114,146,222.0,-5.0,170,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:NYK:TOR,2017-18,2017-11-17,NYK,TOR,84,107,217.0,-7.5,270,-340,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:PHX:LAL,2017-18,2017-11-17,PHX,LAL,122,113,229.0,-7.5,255,-320,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-17:POR:SAC,2017-18,2017-11-17,POR,SAC,82,86,199.0,7.0,-290,235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:BOS:ATL,2017-18,2017-11-18,BOS,ATL,110,99,202.5,6.0,-260,220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:GSW:PHI,2017-18,2017-11-18,GSW,PHI,124,116,233.0,9.0,-400,330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:HOU:MEM,2017-18,2017-11-18,HOU,MEM,105,83,214.0,7.5,-285,240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:LAC:CHA,2017-18,2017-11-18,LAC,CHA,87,102,213.0,-5.0,170,-195,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:MIL:DAL,2017-18,2017-11-18,MIL,DAL,79,111,203.5,6.0,-250,210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:SAC:POR,2017-18,2017-11-18,SAC,POR,90,102,194.5,-12.0,600,-800,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-18:UTA:ORL,2017-18,2017-11-18,UTA,ORL,125,85,208.0,-6.0,220,-260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-19:CHI:PHX,2017-18,2017-11-19,CHI,PHX,105,113,215.5,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-19:DEN:LAL,2017-18,2017-11-19,DEN,LAL,109,127,223.0,5.0,-200,170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-19:DET:MIN,2017-18,2017-11-19,DET,MIN,100,97,208.5,-6.0,200,-250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-19:GSW:BKN,2017-18,2017-11-19,GSW,BKN,118,111,230.5,11.5,-800,550,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-19:IND:MIA,2017-18,2017-11-19,IND,MIA,120,95,208.5,-5.5,190,-240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-19:WAS:TOR,2017-18,2017-11-19,WAS,TOR,91,100,208.5,-6.0,210,-260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:ATL:SAS,2017-18,2017-11-20,ATL,SAS,85,96,203.5,-9.0,350,-450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:CLE:DET,2017-18,2017-11-20,CLE,DET,116,88,216.0,2.5,-135,115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:DEN:SAC,2017-18,2017-11-20,DEN,SAC,114,98,210.5,5.0,-240,190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:IND:ORL,2017-18,2017-11-20,IND,ORL,105,97,220.0,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:MIN:CHA,2017-18,2017-11-20,MIN,CHA,102,118,211.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:OKC:NOP,2017-18,2017-11-20,OKC,NOP,107,114,213.5,3.0,-150,130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
sbr:2017-18:2017-11-20:POR:MEM,2017-18,2017-11-20,POR,MEM,100,92,197.0,1.5,-120,100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2017-18
