game_pk,season,official_date,game_date,game_type,away_team_id,away_team,away_score,home_team_id,home_team,home_score,home_win,total_runs,run_diff_home
777289,2025,2025-07-02,2025-07-02,R,158,Milwaukee Brewers,7,121,New York Mets,2,0,9,-5
777290,2025,2025-07-02,2025-07-02,R,135,San Diego Padres,1,143,Philadelphia Phillies,5,1,6,4
777251,2025,2025-07-03,2025-07-03,R,118,Kansas City Royals,3,136,Seattle Mariners,2,0,5,-1
777253,2025,2025-07-03,2025-07-03,R,145,Chicago White Sox,2,119,Los Angeles Dodgers,6,1,8,4
777256,2025,2025-07-03,2025-07-03,R,137,San Francisco Giants,7,109,Arizona Diamondbacks,2,0,9,-5
777257,2025,2025-07-03,2025-07-03,R,158,Milwaukee Brewers,2,121,New York Mets,3,1,5,1
777258,2025,2025-07-03,2025-07-03,R,116,Detroit Tigers,7,120,Washington Nationals,11,1,18,4
777259,2025,2025-07-03,2025-07-03,R,114,Cleveland Guardians,0,112,Chicago Cubs,1,1,1,1
777260,2025,2025-07-03,2025-07-03,R,147,New York Yankees,5,141,Toronto Blue Jays,8,1,13,3
777261,2025,2025-07-03,2025-07-03,R,108,Los Angeles Angels,5,144,Atlanta Braves,1,0,6,-4
777263,2025,2025-07-03,2025-07-03,R,142,Minnesota Twins,1,146,Miami Marlins,4,1,5,3
777264,2025,2025-07-03,2025-07-03,R,117,Houston Astros,6,115,Colorado Rockies,7,1,13,1
777235,2025,2025-07-04,2025-07-04,R,117,Houston Astros,18,119,Los Angeles Dodgers,1,0,19,-17
777236,2025,2025-07-04,2025-07-04,R,134,Pittsburgh Pirates,0,136,Seattle Mariners,6,1,6,6
777239,2025,2025-07-04,2025-07-04,R,140,Texas Rangers,2,135,San Diego Padres,3,1,5,1
777242,2025,2025-07-04,2025-07-04,R,108,Los Angeles Angels,3,141,Toronto Blue Jays,4,1,7,1
777243,2025,2025-07-04,2025-07-04,R,145,Chicago White Sox,3,115,Colorado Rockies,2,0,5,-1
777244,2025,2025-07-04,2025-07-04,R,137,San Francisco Giants,2,133,Athletics,11,1,13,9
777245,2025,2025-07-04,2025-07-04,R,111,Boston Red Sox,11,120,Washington Nationals,2,0,13,-9
777246,2025,2025-07-04,2025-07-04,R,138,St. Louis Cardinals,3,112,Chicago Cubs,11,1,14,8
777247,2025,2025-07-04,2025-07-04,R,139,Tampa Bay Rays,3,142,Minnesota Twins,4,1,7,1
777248,2025,2025-07-04,2025-07-04,R,118,Kansas City Royals,9,109,Arizona Diamondbacks,3,0,12,-6
777249,2025,2025-07-04,2025-07-04,R,116,Detroit Tigers,2,114,Cleveland Guardians,1,0,3,-1
777250,2025,2025-07-04,2025-07-04,R,147,New York Yankees,5,121,New York Mets,6,1,11,1
777252,2025,2025-07-04,2025-07-04,R,110,Baltimore Orioles,3,144,Atlanta Braves,2,0,5,-1
777254,2025,2025-07-04,2025-07-04,R,158,Milwaukee Brewers,6,146,Miami Marlins,5,0,11,-1
777255,2025,2025-07-04,2025-07-04,R,113,Cincinnati Reds,9,143,Philadelphia Phillies,6,0,15,-3
777221,2025,2025-07-05,2025-07-05,R,117,Houston Astros,6,119,Los Angeles Dodgers,4,0,10,-2
777223,2025,2025-07-05,2025-07-05,R,140,Texas Rangers,7,135,San Diego Padres,4,0,11,-3
777225,2025,2025-07-05,2025-07-05,R,134,Pittsburgh Pirates,0,136,Seattle Mariners,1,1,1,1
777227,2025,2025-07-05,2025-07-05,R,137,San Francisco Giants,7,133,Athletics,2,0,9,-5
777228,2025,2025-07-05,2025-07-05,R,111,Boston Red Sox,10,120,Washington Nationals,3,0,13,-7
777229,2025,2025-07-05,2025-07-05,R,138,St. Louis Cardinals,8,112,Chicago Cubs,6,0,14,-2
777230,2025,2025-07-05,2025-07-05,R,139,Tampa Bay Rays,5,142,Minnesota Twins,6,1,11,1
777231,2025,2025-07-05,2025-07-05,R,108,Los Angeles Angels,3,141,Toronto Blue Jays,4,1,7,1
777232,2025,2025-07-05,2025-07-05,R,145,Chicago White Sox,10,115,Colorado Rockies,3,0,13,-7
777233,2025,2025-07-05,2025-07-05,R,113,Cincinnati Reds,1,143,Philadelphia Phillies,5,1,6,4
777234,2025,2025-07-05,2025-07-05,R,118,Kansas City Royals,1,109,Arizona Diamondbacks,7,1,8,6
777237,2025,2025-07-05,2025-07-05,R,110,Baltimore Orioles,9,144,Atlanta Braves,6,0,15,-3
777238,2025,2025-07-05,2025-07-05,R,158,Milwaukee Brewers,2,146,Miami Marlins,4,1,6,2
777240,2025,2025-07-05,2025-07-05,R,116,Detroit Tigers,1,114,Cleveland Guardians,0,0,1,-1
777241,2025,2025-07-05,2025-07-05,R,147,New York Yankees,6,121,New York Mets,12,1,18,6
777205,2025,2025-07-06,2025-07-06,R,134,Pittsburgh Pirates,0,136,Seattle Mariners,1,1,1,1
777206,2025,2025-07-06,2025-07-06,R,117,Houston Astros,5,119,Los Angeles Dodgers,1,0,6,-4
777207,2025,2025-07-06,2025-07-06,R,140,Texas Rangers,1,135,San Diego Padres,4,1,5,3
777210,2025,2025-07-06,2025-07-06,R,137,San Francisco Giants,6,133,Athletics,2,0,8,-4
777213,2025,2025-07-06,2025-07-06,R,111,Boston Red Sox,6,120,Washington Nationals,4,0,10,-2
777214,2025,2025-07-06,2025-07-06,R,108,Los Angeles Angels,2,141,Toronto Blue Jays,3,1,5,1
777215,2025,2025-07-06,2025-07-06,R,145,Chicago White Sox,4,115,Colorado Rockies,6,1,10,2
777216,2025,2025-07-06,2025-07-06,R,147,New York Yankees,6,121,New York Mets,4,0,10,-2
777217,2025,2025-07-06,2025-07-06,R,113,Cincinnati Reds,1,143,Philadelphia Phillies,3,1,4,2
777218,2025,2025-07-06,2025-07-06,R,118,Kansas City Royals,4,109,Arizona Diamondbacks,0,0,4,-4
777219,2025,2025-07-06,2025-07-06,R,138,St. Louis Cardinals,0,112,Chicago Cubs,11,1,11,11
777220,2025,2025-07-06,2025-07-06,R,139,Tampa Bay Rays,7,142,Minnesota Twins,5,0,12,-2
777222,2025,2025-07-06,2025-07-06,R,110,Baltimore Orioles,2,144,Atlanta Braves,1,0,3,-1
777224,2025,2025-07-06,2025-07-06,R,158,Milwaukee Brewers,3,146,Miami Marlins,1,0,4,-2
777226,2025,2025-07-06,2025-07-06,R,116,Detroit Tigers,7,114,Cleveland Guardians,2,0,9,-5
777199,2025,2025-07-07,2025-07-07,R,143,Philadelphia Phillies,1,137,San Francisco Giants,3,1,4,2
777200,2025,2025-07-07,2025-07-07,R,140,Texas Rangers,5,108,Los Angeles Angels,6,1,11,1
777201,2025,2025-07-07,2025-07-07,R,119,Los Angeles Dodgers,1,158,Milwaukee Brewers,9,1,10,8
777202,2025,2025-07-07,2025-07-07,R,114,Cleveland Guardians,7,117,Houston Astros,5,0,12,-2
777203,2025,2025-07-07,2025-07-07,R,109,Arizona Diamondbacks,6,135,San Diego Padres,3,0,9,-3
777204,2025,2025-07-07,2025-07-07,R,134,Pittsburgh Pirates,3,118,Kansas City Royals,9,1,12,6
777208,2025,2025-07-07,2025-07-07,R,146,Miami Marlins,5,113,Cincinnati Reds,1,0,6,-4
777209,2025,2025-07-07,2025-07-07,R,115,Colorado Rockies,3,111,Boston Red Sox,9,1,12,6
777211,2025,2025-07-07,2025-07-07,R,139,Tampa Bay Rays,1,116,Detroit Tigers,5,1,6,4
777212,2025,2025-07-07,2025-07-07,R,141,Toronto Blue Jays,8,145,Chicago White Sox,4,0,12,-4
777180,2025,2025-07-08,2025-07-08,R,140,Texas Rangers,13,108,Los Angeles Angels,1,0,14,-12
777185,2025,2025-07-08,2025-07-08,R,109,Arizona Diamondbacks,0,135,San Diego Padres,1,1,1,1
777186,2025,2025-07-08,2025-07-08,R,143,Philadelphia Phillies,3,137,San Francisco Giants,4,1,7,1
777187,2025,2025-07-08,2025-07-08,R,136,Seattle Mariners,3,147,New York Yankees,10,1,13,7
777188,2025,2025-07-08,2025-07-08,R,141,Toronto Blue Jays,6,145,Chicago White Sox,1,0,7,-5
777189,2025,2025-07-08,2025-07-08,R,144,Atlanta Braves,1,133,Athletics,10,1,11,9
777190,2025,2025-07-08,2025-07-08,R,112,Chicago Cubs,1,142,Minnesota Twins,8,1,9,7
777191,2025,2025-07-08,2025-07-08,R,120,Washington Nationals,2,138,St. Louis Cardinals,4,1,6,2
777192,2025,2025-07-08,2025-07-08,R,114,Cleveland Guardians,10,117,Houston Astros,6,0,16,-4
777193,2025,2025-07-08,2025-07-08,R,119,Los Angeles Dodgers,1,158,Milwaukee Brewers,3,1,4,2
777194,2025,2025-07-08,2025-07-08,R,134,Pittsburgh Pirates,3,118,Kansas City Royals,4,1,7,1
777195,2025,2025-07-08,2025-07-08,R,139,Tampa Bay Rays,2,116,Detroit Tigers,4,1,6,2
777196,2025,2025-07-08,2025-07-08,R,115,Colorado Rockies,2,111,Boston Red Sox,10,1,12,8
777197,2025,2025-07-08,2025-07-08,R,146,Miami Marlins,12,113,Cincinnati Reds,2,0,14,-10
777198,2025,2025-07-08,2025-07-08,R,121,New York Mets,7,110,Baltimore Orioles,6,0,13,-1
777162,2025,2025-07-09,2025-07-09,R,109,Arizona Diamondbacks,8,135,San Diego Padres,2,0,10,-6
777163,2025,2025-07-09,2025-07-09,R,143,Philadelphia Phillies,13,137,San Francisco Giants,0,0,13,-13
777171,2025,2025-07-09,2025-07-09,R,140,Texas Rangers,8,108,Los Angeles Angels,11,1,19,3
777172,2025,2025-07-09,2025-07-09,R,141,Toronto Blue Jays,1,145,Chicago White Sox,2,1,3,1
777173,2025,2025-07-09,2025-07-09,R,112,Chicago Cubs,2,142,Minnesota Twins,4,1,6,2
777174,2025,2025-07-09,2025-07-09,R,114,Cleveland Guardians,4,117,Houston Astros,2,0,6,-2
777175,2025,2025-07-09,2025-07-09,R,119,Los Angeles Dodgers,2,158,Milwaukee Brewers,3,1,5,1
777176,2025,2025-07-09,2025-07-09,R,144,Atlanta Braves,9,133,Athletics,2,0,11,-7
777177,2025,2025-07-09,2025-07-09,R,134,Pittsburgh Pirates,3,118,Kansas City Royals,4,1,7,1
777178,2025,2025-07-09,2025-07-09,R,120,Washington Nationals,8,138,St. Louis Cardinals,2,0,10,-6
777179,2025,2025-07-09,2025-07-09,R,115,Colorado Rockies,2,111,Boston Red Sox,10,1,12,8
777182,2025,2025-07-09,2025-07-09,R,139,Tampa Bay Rays,7,116,Detroit Tigers,3,0,10,-4
777183,2025,2025-07-09,2025-07-09,R,146,Miami Marlins,2,113,Cincinnati Reds,7,1,9,5
777184,2025,2025-07-09,2025-07-09,R,136,Seattle Mariners,6,147,New York Yankees,9,1,15,3
777156,2025,2025-07-10,2025-07-10,R,144,Atlanta Braves,4,133,Athletics,5,1,9,1
777158,2025,2025-07-10,2025-07-10,R,109,Arizona Diamondbacks,3,135,San Diego Padres,4,1,7,1
777159,2025,2025-07-10,2025-07-10,R,140,Texas Rangers,11,108,Los Angeles Angels,4,0,15,-7
777165,2025,2025-07-10,2025-07-10,R,121,New York Mets,1,110,Baltimore Orioles,3,1,4,2
777166,2025,2025-07-10,2025-07-10,R,112,Chicago Cubs,8,142,Minnesota Twins,1,0,9,-7
777167,2025,2025-07-10,2025-07-10,R,120,Washington Nationals,1,138,St. Louis Cardinals,8,1,9,7
777168,2025,2025-07-10,2025-07-10,R,146,Miami Marlins,0,113,Cincinnati Reds,6,1,6,6
777169,2025,2025-07-10,2025-07-10,R,136,Seattle Mariners,5,147,New York Yankees,6,1,11,1
777170,2025,2025-07-10,2025-07-10,R,139,Tampa Bay Rays,3,111,Boston Red Sox,4,1,7,1
777181,2025,2025-07-10,2025-07-10,R,121,New York Mets,3,110,Baltimore Orioles,7,1,10,4
777139,2025,2025-07-11,2025-07-11,R,143,Philadelphia Phillies,2,135,San Diego Padres,4,1,6,2
777143,2025,2025-07-11,2025-07-11,R,119,Los Angeles Dodgers,7,137,San Francisco Giants,8,1,15,1
777146,2025,2025-07-11,2025-07-11,R,114,Cleveland Guardians,4,145,Chicago White Sox,5,1,9,1
777147,2025,2025-07-11,2025-07-11,R,144,Atlanta Braves,6,138,St. Louis Cardinals,5,0,11,-1
777148,2025,2025-07-11,2025-07-11,R,134,Pittsburgh Pirates,1,142,Minnesota Twins,2,1,3,1
777149,2025,2025-07-11,2025-07-11,R,120,Washington Nationals,3,158,Milwaukee Brewers,8,1,11,5
777150,2025,2025-07-11,2025-07-11,R,109,Arizona Diamondbacks,5,108,Los Angeles Angels,6,1,11,1
777151,2025,2025-07-11,2025-07-11,R,121,New York Mets,8,118,Kansas City Royals,3,0,11,-5
777152,2025,2025-07-11,2025-07-11,R,141,Toronto Blue Jays,7,133,Athletics,6,0,13,-1
777153,2025,2025-07-11,2025-07-11,R,112,Chicago Cubs,0,147,New York Yankees,11,1,11,11
777154,2025,2025-07-11,2025-07-11,R,140,Texas Rangers,7,117,Houston Astros,3,0,10,-4
777155,2025,2025-07-11,2025-07-11,R,139,Tampa Bay Rays,4,111,Boston Red Sox,5,1,9,1
777157,2025,2025-07-11,2025-07-11,R,146,Miami Marlins,2,110,Baltimore Orioles,5,1,7,3
777160,2025,2025-07-11,2025-07-11,R,115,Colorado Rockies,3,113,Cincinnati Reds,2,0,5,-1
777161,2025,2025-07-11,2025-07-11,R,136,Seattle Mariners,12,116,Detroit Tigers,3,0,15,-9
777164,2025,2025-07-11,2025-07-11,R,114,Cleveland Guardians,4,145,Chicago White Sox,2,0,6,-2
777126,2025,2025-07-12,2025-07-12,R,143,Philadelphia Phillies,4,135,San Diego Padres,5,1,9,1
777127,2025,2025-07-12,2025-07-12,R,119,Los Angeles Dodgers,2,137,San Francisco Giants,1,0,3,-1
777131,2025,2025-07-12,2025-07-12,R,109,Arizona Diamondbacks,5,108,Los Angeles Angels,10,1,15,5
777132,2025,2025-07-12,2025-07-12,R,141,Toronto Blue Jays,3,133,Athletics,4,1,7,1
777133,2025,2025-07-12,2025-07-12,R,144,Atlanta Braves,7,138,St. Louis Cardinals,6,0,13,-1
777134,2025,2025-07-12,2025-07-12,R,134,Pittsburgh Pirates,4,142,Minnesota Twins,12,1,16,8
777135,2025,2025-07-12,2025-07-12,R,120,Washington Nationals,5,158,Milwaukee Brewers,6,1,11,1
777136,2025,2025-07-12,2025-07-12,R,121,New York Mets,3,118,Kansas City Royals,1,0,4,-2
777137,2025,2025-07-12,2025-07-12,R,140,Texas Rangers,4,117,Houston Astros,5,1,9,1
777138,2025,2025-07-12,2025-07-12,R,114,Cleveland Guardians,6,145,Chicago White Sox,2,0,8,-4
777140,2025,2025-07-12,2025-07-12,R,115,Colorado Rockies,3,113,Cincinnati Reds,4,1,7,1
777141,2025,2025-07-12,2025-07-12,R,146,Miami Marlins,6,110,Baltimore Orioles,0,0,6,-6
777142,2025,2025-07-12,2025-07-12,R,112,Chicago Cubs,5,147,New York Yankees,2,0,7,-3
777144,2025,2025-07-12,2025-07-12,R,139,Tampa Bay Rays,0,111,Boston Red Sox,1,1,1,1
777145,2025,2025-07-12,2025-07-12,R,136,Seattle Mariners,15,116,Detroit Tigers,7,0,22,-8
777113,2025,2025-07-13,2025-07-13,R,134,Pittsburgh Pirates,2,142,Minnesota Twins,1,0,3,-1
777115,2025,2025-07-13,2025-07-13,R,109,Arizona Diamondbacks,5,108,Los Angeles Angels,1,0,6,-4
777116,2025,2025-07-13,2025-07-13,R,141,Toronto Blue Jays,3,133,Athletics,6,1,9,3
777117,2025,2025-07-13,2025-07-13,R,143,Philadelphia Phillies,2,135,San Diego Padres,1,0,3,-1
777118,2025,2025-07-13,2025-07-13,R,144,Atlanta Braves,4,138,St. Louis Cardinals,5,1,9,1
777119,2025,2025-07-13,2025-07-13,R,119,Los Angeles Dodgers,5,137,San Francisco Giants,2,0,7,-3
777120,2025,2025-07-13,2025-07-13,R,114,Cleveland Guardians,6,145,Chicago White Sox,5,0,11,-1
777121,2025,2025-07-13,2025-07-13,R,136,Seattle Mariners,8,116,Detroit Tigers,4,0,12,-4
777122,2025,2025-07-13,2025-07-13,R,112,Chicago Cubs,4,147,New York Yankees,1,0,5,-3
777123,2025,2025-07-13,2025-07-13,R,120,Washington Nationals,1,158,Milwaukee Brewers,8,1,9,7
777124,2025,2025-07-13,2025-07-13,R,121,New York Mets,2,118,Kansas City Royals,3,1,5,1
777125,2025,2025-07-13,2025-07-13,R,140,Texas Rangers,5,117,Houston Astros,1,0,6,-4
777128,2025,2025-07-13,2025-07-13,R,115,Colorado Rockies,2,113,Cincinnati Reds,4,1,6,2
777129,2025,2025-07-13,2025-07-13,R,146,Miami Marlins,11,110,Baltimore Orioles,1,0,12,-10
777130,2025,2025-07-13,2025-07-13,R,139,Tampa Bay Rays,1,111,Boston Red Sox,4,1,5,3
777098,2025,2025-07-18,2025-07-18,R,116,Detroit Tigers,0,140,Texas Rangers,2,1,2,2
777099,2025,2025-07-18,2025-07-18,R,117,Houston Astros,1,136,Seattle Mariners,6,1,7,5
777100,2025,2025-07-18,2025-07-18,R,138,St. Louis Cardinals,3,109,Arizona Diamondbacks,7,1,10,4
777101,2025,2025-07-18,2025-07-18,R,111,Boston Red Sox,1,112,Chicago Cubs,4,1,5,3
777102,2025,2025-07-18,2025-07-18,R,142,Minnesota Twins,4,115,Colorado Rockies,6,1,10,2
777103,2025,2025-07-18,2025-07-18,R,158,Milwaukee Brewers,2,119,Los Angeles Dodgers,0,0,2,-2
777105,2025,2025-07-18,2025-07-18,R,133,Athletics,6,114,Cleveland Guardians,8,1,14,2
777106,2025,2025-07-18,2025-07-18,R,108,Los Angeles Angels,6,143,Philadelphia Phillies,5,0,11,-1
777107,2025,2025-07-18,2025-07-18,R,145,Chicago White Sox,10,134,Pittsburgh Pirates,1,0,11,-9
777108,2025,2025-07-18,2025-07-18,R,137,San Francisco Giants,0,141,Toronto Blue Jays,4,1,4,4
777109,2025,2025-07-18,2025-07-18,R,118,Kansas City Royals,7,146,Miami Marlins,8,1,15,1
777110,2025,2025-07-18,2025-07-18,R,110,Baltimore Orioles,1,139,Tampa Bay Rays,11,1,12,10
777111,2025,2025-07-18,2025-07-18,R,113,Cincinnati Reds,8,121,New York Mets,4,0,12,-4
777112,2025,2025-07-18,2025-07-18,R,135,San Diego Padres,7,120,Washington Nationals,2,0,9,-5
777114,2025,2025-07-18,2025-07-18,R,147,New York Yankees,3,144,Atlanta Braves,7,1,10,4
777080,2025,2025-07-19,2025-07-19,R,142,Minnesota Twins,6,115,Colorado Rockies,10,1,16,4
777081,2025,2025-07-19,2025-07-19,R,138,St. Louis Cardinals,1,109,Arizona Diamondbacks,10,1,11,9
777085,2025,2025-07-19,2025-07-19,R,158,Milwaukee Brewers,8,119,Los Angeles Dodgers,7,0,15,-1
777086,2025,2025-07-19,2025-07-19,R,117,Houston Astros,6,136,Seattle Mariners,7,1,13,1
777088,2025,2025-07-19,2025-07-19,R,116,Detroit Tigers,1,140,Texas Rangers,4,1,5,3
777089,2025,2025-07-19,2025-07-19,R,108,Los Angeles Angels,5,143,Philadelphia Phillies,9,1,14,4
777090,2025,2025-07-19,2025-07-19,R,145,Chicago White Sox,10,134,Pittsburgh Pirates,4,0,14,-6
777091,2025,2025-07-19,2025-07-19,R,135,San Diego Padres,2,120,Washington Nationals,4,1,6,2
777092,2025,2025-07-19,2025-07-19,R,113,Cincinnati Reds,5,121,New York Mets,2,0,7,-3
777093,2025,2025-07-19,2025-07-19,R,118,Kansas City Royals,1,146,Miami Marlins,3,1,4,2
777094,2025,2025-07-19,2025-07-19,R,137,San Francisco Giants,3,141,Toronto Blue Jays,6,1,9,3
777095,2025,2025-07-19,2025-07-19,R,110,Baltimore Orioles,3,139,Tampa Bay Rays,4,1,7,1
777096,2025,2025-07-19,2025-07-19,R,111,Boston Red Sox,0,112,Chicago Cubs,6,1,6,6
777097,2025,2025-07-19,2025-07-19,R,147,New York Yankees,12,144,Atlanta Braves,9,0,21,-3
777104,2025,2025-07-19,2025-07-19,R,133,Athletics,8,114,Cleveland Guardians,2,0,10,-6
777067,2025,2025-07-20,2025-07-20,R,117,Houston Astros,11,136,Seattle Mariners,3,0,14,-8
777070,2025,2025-07-20,2025-07-20,R,158,Milwaukee Brewers,6,119,Los Angeles Dodgers,5,0,11,-1
777071,2025,2025-07-20,2025-07-20,R,138,St. Louis Cardinals,3,109,Arizona Diamondbacks,5,1,8,2
777072,2025,2025-07-20,2025-07-20,R,142,Minnesota Twins,7,115,Colorado Rockies,1,0,8,-6
777073,2025,2025-07-20,2025-07-20,R,116,Detroit Tigers,2,140,Texas Rangers,1,0,3,-1
777074,2025,2025-07-20,2025-07-20,R,145,Chicago White Sox,7,134,Pittsburgh Pirates,2,0,9,-5
777075,2025,2025-07-20,2025-07-20,R,111,Boston Red Sox,6,112,Chicago Cubs,1,0,7,-5
777076,2025,2025-07-20,2025-07-20,R,110,Baltimore Orioles,5,139,Tampa Bay Rays,3,0,8,-2
777077,2025,2025-07-20,2025-07-20,R,135,San Diego Padres,8,120,Washington Nationals,1,0,9,-7
777078,2025,2025-07-20,2025-07-20,R,108,Los Angeles Angels,8,143,Philadelphia Phillies,2,0,10,-6
777079,2025,2025-07-20,2025-07-20,R,137,San Francisco Giants,6,141,Toronto Blue Jays,8,1,14,2
777082,2025,2025-07-20,2025-07-20,R,118,Kansas City Royals,7,146,Miami Marlins,4,0,11,-3
777083,2025,2025-07-20,2025-07-20,R,147,New York Yankees,4,144,Atlanta Braves,2,0,6,-2
777084,2025,2025-07-20,2025-07-20,R,133,Athletics,2,114,Cleveland Guardians,8,1,10,6
777087,2025,2025-07-20,2025-07-20,R,113,Cincinnati Reds,2,121,New York Mets,3,1,5,1
777050,2025,2025-07-21,2025-07-21,R,158,Milwaukee Brewers,6,136,Seattle Mariners,0,0,6,-6
777051,2025,2025-07-21,2025-07-21,R,142,Minnesota Twins,2,119,Los Angeles Dodgers,5,1,7,3
777053,2025,2025-07-21,2025-07-21,R,138,St. Louis Cardinals,6,115,Colorado Rockies,2,0,8,-4
777055,2025,2025-07-21,2025-07-21,R,117,Houston Astros,6,109,Arizona Diamondbacks,3,0,9,-3
777057,2025,2025-07-21,2025-07-21,R,133,Athletics,2,140,Texas Rangers,7,1,9,5
777059,2025,2025-07-21,2025-07-21,R,145,Chicago White Sox,8,139,Tampa Bay Rays,3,0,11,-5
777060,2025,2025-07-21,2025-07-21,R,116,Detroit Tigers,0,134,Pittsburgh Pirates,3,1,3,3
777061,2025,2025-07-21,2025-07-21,R,108,Los Angeles Angels,5,121,New York Mets,7,1,12,2
777062,2025,2025-07-21,2025-07-21,R,135,San Diego Padres,2,146,Miami Marlins,1,0,3,-1
777063,2025,2025-07-21,2025-07-21,R,111,Boston Red Sox,2,143,Philadelphia Phillies,3,1,5,1
777064,2025,2025-07-21,2025-07-21,R,113,Cincinnati Reds,8,120,Washington Nationals,10,1,18,2
777065,2025,2025-07-21,2025-07-21,R,118,Kansas City Royals,12,112,Chicago Cubs,4,0,16,-8
777066,2025,2025-07-21,2025-07-21,R,147,New York Yankees,1,141,Toronto Blue Jays,4,1,5,3
777068,2025,2025-07-21,2025-07-21,R,110,Baltimore Orioles,5,114,Cleveland Guardians,10,1,15,5
777069,2025,2025-07-21,2025-07-21,R,137,San Francisco Giants,5,144,Atlanta Braves,9,1,14,4
777035,2025,2025-07-22,2025-07-22,R,158,Milwaukee Brewers,0,136,Seattle Mariners,1,1,1,1
777039,2025,2025-07-22,2025-07-22,R,142,Minnesota Twins,10,119,Los Angeles Dodgers,7,0,17,-3
777040,2025,2025-07-22,2025-07-22,R,117,Houston Astros,3,109,Arizona Diamondbacks,1,0,4,-2
777042,2025,2025-07-22,2025-07-22,R,113,Cincinnati Reds,1,120,Washington Nationals,6,1,7,5
777043,2025,2025-07-22,2025-07-22,R,133,Athletics,2,140,Texas Rangers,6,1,8,4
777044,2025,2025-07-22,2025-07-22,R,116,Detroit Tigers,5,134,Pittsburgh Pirates,8,1,13,3
777045,2025,2025-07-22,2025-07-22,R,111,Boston Red Sox,1,143,Philadelphia Phillies,4,1,5,3
777046,2025,2025-07-22,2025-07-22,R,147,New York Yankees,5,141,Toronto Blue Jays,4,0,9,-1
777047,2025,2025-07-22,2025-07-22,R,118,Kansas City Royals,0,112,Chicago Cubs,6,1,6,6
777048,2025,2025-07-22,2025-07-22,R,145,Chicago White Sox,3,139,Tampa Bay Rays,4,1,7,1
777049,2025,2025-07-22,2025-07-22,R,138,St. Louis Cardinals,4,115,Colorado Rockies,8,1,12,4
777052,2025,2025-07-22,2025-07-22,R,135,San Diego Padres,3,146,Miami Marlins,4,1,7,1
777054,2025,2025-07-22,2025-07-22,R,108,Los Angeles Angels,2,121,New York Mets,3,1,5,1
777056,2025,2025-07-22,2025-07-22,R,110,Baltimore Orioles,3,114,Cleveland Guardians,6,1,9,3
777058,2025,2025-07-22,2025-07-22,R,137,San Francisco Giants,9,144,Atlanta Braves,0,0,9,-9
777022,2025,2025-07-23,2025-07-23,R,142,Minnesota Twins,3,119,Los Angeles Dodgers,4,1,7,1
777024,2025,2025-07-23,2025-07-23,R,158,Milwaukee Brewers,10,136,Seattle Mariners,2,0,12,-8
777026,2025,2025-07-23,2025-07-23,R,113,Cincinnati Reds,5,120,Washington Nationals,0,0,5,-5
777027,2025,2025-07-23,2025-07-23,R,147,New York Yankees,4,141,Toronto Blue Jays,8,1,12,4
777028,2025,2025-07-23,2025-07-23,R,138,St. Louis Cardinals,0,115,Colorado Rockies,6,1,6,6
777029,2025,2025-07-23,2025-07-23,R,116,Detroit Tigers,1,134,Pittsburgh Pirates,6,1,7,5
777030,2025,2025-07-23,2025-07-23,R,145,Chicago White Sox,11,139,Tampa Bay Rays,9,0,20,-2
777031,2025,2025-07-23,2025-07-23,R,118,Kansas City Royals,8,112,Chicago Cubs,4,0,12,-4
777032,2025,2025-07-23,2025-07-23,R,117,Houston Astros,4,109,Arizona Diamondbacks,3,0,7,-1
777033,2025,2025-07-23,2025-07-23,R,133,Athletics,1,140,Texas Rangers,2,1,3,1
777034,2025,2025-07-23,2025-07-23,R,108,Los Angeles Angels,3,121,New York Mets,6,1,9,3
777036,2025,2025-07-23,2025-07-23,R,110,Baltimore Orioles,2,114,Cleveland Guardians,3,1,5,1
777037,2025,2025-07-23,2025-07-23,R,135,San Diego Padres,2,146,Miami Marlins,3,1,5,1
777038,2025,2025-07-23,2025-07-23,R,111,Boston Red Sox,9,143,Philadelphia Phillies,8,0,17,-1
777041,2025,2025-07-23,2025-07-23,R,137,San Francisco Giants,9,144,Atlanta Braves,3,0,12,-6
777018,2025,2025-07-24,2025-07-24,R,136,Seattle Mariners,4,108,Los Angeles Angels,2,0,6,-2
777019,2025,2025-07-24,2025-07-24,R,110,Baltimore Orioles,4,114,Cleveland Guardians,3,0,7,-1
777021,2025,2025-07-24,2025-07-24,R,141,Toronto Blue Jays,11,116,Detroit Tigers,4,0,15,-7
777023,2025,2025-07-24,2025-07-24,R,135,San Diego Padres,7,138,St. Louis Cardinals,9,1,16,2
777025,2025,2025-07-24,2025-07-24,R,133,Athletics,5,117,Houston Astros,2,0,7,-3
777004,2025,2025-07-25,2025-07-25,R,121,New York Mets,8,137,San Francisco Giants,1,0,9,-7
777005,2025,2025-07-25,2025-07-25,R,135,San Diego Padres,0,138,St. Louis Cardinals,3,1,3,3
777006,2025,2025-07-25,2025-07-25,R,136,Seattle Mariners,2,108,Los Angeles Angels,3,1,5,1
777007,2025,2025-07-25,2025-07-25,R,133,Athletics,15,117,Houston Astros,3,0,18,-12
777008,2025,2025-07-25,2025-07-25,R,146,Miami Marlins,5,158,Milwaukee Brewers,1,0,6,-4
777009,2025,2025-07-25,2025-07-25,R,144,Atlanta Braves,3,140,Texas Rangers,8,1,11,5
